responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,hand,device,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
43886,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,9,mean,mean,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
43886,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,10,with,with,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
43886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
53701,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,11,giving,giving,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
53701,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,12,to eating,to eating,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
53701,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,13,No matter how,No matter how,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
53701,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,14,since,that,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
53701,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,15,ordered,ordered,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
53701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
67126,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,16,about,about,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
67126,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,17,almost,almost,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
67126,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,18,unfasten,unfasten,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
67126,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,19,opportunity,opportunity,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
67126,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,20,little,little,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
67126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
52925,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,21,to explain,explained,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
52925,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,22,sides,sides,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
52925,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,23,highly,highly,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
52925,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,24,retrace,retrace,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
52925,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,25,vicinity,vicinity,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
52939,,,,,spotlight_PROLIFIC,cambridge_general_english_summary,,,,,,,,,,,,,,,,,,,,,,20,25,B2,elementary|intermediate,elementary|intermediate,cambridge_15_21_random_elementary_intermediate,4,20,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
52954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
5787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,164,101,759479.6000000238,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,163,101,759497,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,163,101,759546.8999999762,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,163,101,759597.1000000238,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,163,101,759647.1000000238,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,163,101,759697.1000000238,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,163,101,759747.1000000238,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,163,101,759797.2000000477,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,163,101,759847.3000000715,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,163,101,759897.3000000715,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,163,101,759947.3000000715,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,163,101,759997.2000000477,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,163,101,760047.2000000477,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,163,101,760097.2000000477,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,163,101,760147,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,163,101,760197.1000000238,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,176,100,760254.7000000477,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,230,98,760297.2000000477,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,13, into ,264,104,760347.5,103.7977294921875,234.24130249023438,127.95732116699219,272.05574798583984,2,1,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,13, into ,255,102,,95.87687110900879,230.64600143432617,135.8781795501709,272.0557518005371,2,1,hover,82.30000007152557,82.30000007152557,0.9745047533201608,0.27806912634750963,19,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,275,109,760397.2000000477,103.7977294921875,272.0557556152344,127.95732116699219,304.4941711425781,2,2,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,289,115,760447.2000000477,103.7977294921875,272.0557556152344,127.95732116699219,304.4941711425781,2,2,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,290,115,760497.3999999762,103.7977294921875,272.0557556152344,127.95732116699219,304.4941711425781,2,2,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
1163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,290,116,760547.7000000477,103.7977294921875,272.0557556152344,127.95732116699219,304.4941711425781,2,2,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,290,116,760597.3000000715,103.7977294921875,272.0557556152344,127.95732116699219,304.4941711425781,2,2,,,,,,,,,,,,,,,,2026-07-14T19:05:45.418Z,,2026-07-14,2026-07-14,14:05:45,2026-07-14 14:05:45,2026-07-14T19:45:10.768Z,2365350,,,,,,2026-07-14,14:45:10,2026-07-14 14:45:10,2365350
