responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
89041,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,6,so,so,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
89041,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,7,once,once,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
89041,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,8,border,edge,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
89041,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,9,think,mean,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
89041,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,10,with,with,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
89041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
126884,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,11,getting,giving,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
126884,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,12,to eat,to eating,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
126884,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,13,However much,No matter how,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
126884,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,14,that,that,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
126884,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,15,ordered,ordered,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
126884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
87456,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,16,planned,about,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
87456,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,17,almost,almost,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
87456,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,18,unlock,unfasten,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
87456,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,19,possibility,opportunity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
87456,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,20,small,little,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
87456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
87008,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,21,would explain,explained,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
87009,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,22,sides,sides,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
87009,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,23,highly,highly,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
87009,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,24,retrace,retrace,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
87009,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,25,quarter,vicinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
87037,,,,,spotlight_PROLIFIC,cambridge_general_english_summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,25,A1/A2,elementary|intermediate,elementary|intermediate,cambridge_0_14_elementary_intermediate,4,20,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
87067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,275,44,1057161.800000012,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,328,67,1057169.1000000238,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,328,67,1057222.2000000179,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,506,138,1057272.300000012,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,546,151,1057319.6000000238,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,546,151,1057367.1000000238,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,546,151,1057415.800000012,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,546,151,1057466.1000000238,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,546,151,1057527.7000000179,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,546,151,1057567.2000000179,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
1246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,546,151,1057625.900000006,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
1287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,546,151,1057666.6000000238,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
1340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,546,151,1057719.400000006,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
1395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,546,151,1057775.2000000179,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
1444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,546,151,1057824.300000012,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
1489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,546,151,1057868.7000000179,,,,,,,,,,,,,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,19, raised. ,558,136,,hover,16.30000001192093,16.30000001192093,0.3845166443221043,0.969921875,19,97.203125,536.9375,137.203125,591.7140625,2,6,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
1539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,18, collars ,509,113,1057919.300000012,,,,,,,108.203125,481.953125,126.203125,536.9375,2,5,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,18, collars ,530,121,,hover,66.40000000596046,66.40000000596046,0.0008525149190110827,0.144921875,19,97.203125,481.953125,137.203125,536.9375,2,5,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
1590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,17, their ,471,99,1057970.300000012,,,,,,,108.203125,440.84375,126.203125,481.953125,2,4,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,17, their ,471,99,,hover,16.399999976158142,16.399999976158142,0.733561383504371,0.044921875,19,97.203125,440.84375,137.203125,481.953125,2,4,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,443,94,1058021,,,,,,,68.203125,435.15625,86.203125,476.390625,1,3,,,,,,,,2026-07-06T20:57:28.825Z,,2026-07-06,2026-07-06,17:57:28,2026-07-06 17:57:28,2026-07-06T21:36:00.892Z,2312067,,,,,,2026-07-06,18:36:00,2026-07-06 18:36:00,2312067
