responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
38811,613ad900da089dd8e877bf9e,613ad900da089dd8e877bf9e,613ad900da089dd8e877bf9e,613ad900da089dd8e877bf9e,spotlight_PROLIFIC,welcome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T17:53:28.698Z,T2QZBRCU,2026-08-16,2026-08-16,11:53:28,2026-08-16 11:53:28,1786903855503,NaN,613ad900da089dd8e877bf9e,613ad900da089dd8e877bf9e,613ad900da089dd8e877bf9e,613ad900da089dd8e877bf9e,spotlight_PROLIFIC,2026-08-16,12:10:55,2026-08-16 12:10:55,1046889
226217,,,,,,demographics_onestop,27,Mexico,Spanish,"Spanish, English, French ",French,Spanish:50|English:40|French:10,100,Spanish:50|English:45|French:5,100,Spanish:60|English:30|French:10,100,18,6,Master's,10,10,10,10,10,10,5,10,5,8,Duolingo,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T17:53:28.698Z,,2026-08-16,2026-08-16,11:53:28,2026-08-16 11:53:28,2026-08-16T18:10:55.587Z,1046889,,,,,,2026-08-16,12:10:55,2026-08-16 12:10:55,1046889
226217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T17:53:28.698Z,,2026-08-16,2026-08-16,11:53:28,2026-08-16 11:53:28,2026-08-16T18:10:55.587Z,1046889,,,,,,2026-08-16,12:10:55,2026-08-16 12:10:55,1046889
3082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T17:53:28.698Z,,2026-08-16,2026-08-16,11:53:28,2026-08-16 11:53:28,2026-08-16T18:10:55.587Z,1046889,,,,,,2026-08-16,12:10:55,2026-08-16 12:10:55,1046889
32304,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,1,It's the same place.,Only for half an hour.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T17:53:28.698Z,,2026-08-16,2026-08-16,11:53:28,2026-08-16 11:53:28,2026-08-16T18:10:55.587Z,1046889,,,,,,2026-08-16,12:10:55,2026-08-16 12:10:55,1046889
32304,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,2,We can't decide.,We can't decide.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T17:53:28.698Z,,2026-08-16,2026-08-16,11:53:28,2026-08-16 11:53:28,2026-08-16T18:10:55.587Z,1046889,,,,,,2026-08-16,12:10:55,2026-08-16 12:10:55,1046889
32304,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Would you like some help?,Would you like some help?,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T17:53:28.698Z,,2026-08-16,2026-08-16,11:53:28,2026-08-16 11:53:28,2026-08-16T18:10:55.587Z,1046889,,,,,,2026-08-16,12:10:55,2026-08-16 12:10:55,1046889
32304,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,4,How much did you pay?,I'll just check for you.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T17:53:28.698Z,,2026-08-16,2026-08-16,11:53:28,2026-08-16 11:53:28,2026-08-16T18:10:55.587Z,1046889,,,,,,2026-08-16,12:10:55,2026-08-16 12:10:55,1046889
32304,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,5,I'm too tired.,I'm too tired.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T17:53:28.698Z,,2026-08-16,2026-08-16,11:53:28,2026-08-16 11:53:28,2026-08-16T18:10:55.587Z,1046889,,,,,,2026-08-16,12:10:55,2026-08-16 12:10:55,1046889
32304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T17:53:28.698Z,,2026-08-16,2026-08-16,11:53:28,2026-08-16 11:53:28,2026-08-16T18:10:55.587Z,1046889,,,,,,2026-08-16,12:10:55,2026-08-16 12:10:55,1046889
29025,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,6,so,so,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T17:53:28.698Z,,2026-08-16,2026-08-16,11:53:28,2026-08-16 11:53:28,2026-08-16T18:10:55.587Z,1046889,,,,,,2026-08-16,12:10:55,2026-08-16 12:10:55,1046889
29025,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,7,once,once,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T17:53:28.698Z,,2026-08-16,2026-08-16,11:53:28,2026-08-16 11:53:28,2026-08-16T18:10:55.587Z,1046889,,,,,,2026-08-16,12:10:55,2026-08-16 12:10:55,1046889
