participant_id,SONAId,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,text_presentation_order,word_index,WordIndex,word,response,response_correct,line_number,position_in_line,click_count,skipped,IA_FIRST_RUN_DWELL_TIME,IA_DWELL_TIME,IA_FIRST_FIXATION_DURATION,go_past_time_ms,Wilcox go past,IA_REGRESSION_IN,IA_REGRESSION_OUT,text_total_viewing_time_ms,first_click_x,first_click_duration_ms,total_duration_ms,next_click_regression,first_click_y,x_distance_from_previous_click_px,x_distance_from_previous_click_chars,first_click_x_from_word_left_chars,first_click_x_from_word_center_chars,first_click_x_from_line_start_px,first_click_x_from_line_start_chars,device,hand,experiment_date,experiment_start_date,experiment_start_time,experiment_start_clock_time,experiment_start_time_local,experiment_end_date,experiment_end_time,experiment_end_clock_time,experiment_end_time_local,experiment_duration,experiment_duration_ms,experiment
5GBBG4KA,697a64d63d5f3b294005c8a6,2,int,,,900,1,1,1, The ,No,1,1,1,3,0,683,1882.5999997854233,683.1999999284744,683,,1,0,135901,552,683.1999999284744,1882.5999997854233,0,130,-58.00,-7.3176,4.6653,2.1653,36.98,4.6653,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:50.506Z,16:38:50,2026-07-07 16:38:50,2026-07-07,2026-07-07T21:07:55.807Z,18:07:55,2026-07-07 18:07:55,5345301,5345301,spotlight-prolific
5GBBG4KA,697a64d63d5f3b294005c8a6,2,int,,,900,1,2,2, coastal ,No,1,1,2,5,0,500,2941.2000000476837,500.10000002384186,2625,3949,0,1,135901,610,500.10000002384186,2941.2000000476837,0,132,,,8.0289,3.5289,94.98,13.7778,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:50.506Z,16:38:50,2026-07-07 16:38:50,2026-07-07,2026-07-07T21:07:55.807Z,18:07:55,2026-07-07 18:07:55,5345301,5345301,spotlight-prolific
5GBBG4KA,697a64d63d5f3b294005c8a6,2,int,,,900,1,3,3,,No,1,,,0,1,,,,,,,,135901,,,,,,,,,,,,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:50.506Z,16:38:50,2026-07-07 16:38:50,2026-07-07,2026-07-07T21:07:55.807Z,18:07:55,2026-07-07 18:07:55,5345301,5345301,spotlight-prolific
5GBBG4KA,697a64d63d5f3b294005c8a6,2,int,,,900,1,4,4, arrived ,No,1,1,4,1,0,200,200.30000007152557,200.30000007152557,200,1100,0,1,135901,658,200.30000007152557,200.30000007152557,1,127,93.00,13.9435,0.0437,-4.4563,142.98,21.4367,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:50.506Z,16:38:50,2026-07-07 16:38:50,2026-07-07,2026-07-07T21:07:55.807Z,18:07:55,2026-07-07 18:07:55,5345301,5345301,spotlight-prolific
5GBBG4KA,697a64d63d5f3b294005c8a6,2,int,,,900,1,5,5, at ,No,1,1,5,1,0,317,316.6999999284744,316.6999999284744,317,,1,0,135901,727,316.6999999284744,316.6999999284744,0,130,130.00,25.9819,1.8515,-0.1485,211.98,42.3661,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:50.506Z,16:38:50,2026-07-07 16:38:50,2026-07-07,2026-07-07T21:07:55.807Z,18:07:55,2026-07-07 18:07:55,5345301,5345301,spotlight-prolific
5GBBG4KA,697a64d63d5f3b294005c8a6,2,int,,,900,1,6,6, the ,No,1,1,6,1,0,167,166.70000004768372,166.70000004768372,167,,0,0,135901,738,166.70000004768372,166.70000004768372,0,132,11.00,1.8316,0.0416,-2.4584,222.98,37.1286,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:50.506Z,16:38:50,2026-07-07 16:38:50,2026-07-07,2026-07-07T21:07:55.807Z,18:07:55,2026-07-07 18:07:55,5345301,5345301,spotlight-prolific
5GBBG4KA,697a64d63d5f3b294005c8a6,2,int,,,900,1,7,7,,No,1,,,0,1,,,,,,,,135901,,,,,,,,,,,,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:50.506Z,16:38:50,2026-07-07 16:38:50,2026-07-07,2026-07-07T21:07:55.807Z,18:07:55,2026-07-07 18:07:55,5345301,5345301,spotlight-prolific
5GBBG4KA,697a64d63d5f3b294005c8a6,2,int,,,900,1,8,8, two ,No,1,1,8,1,0,650,649.7000000476837,649.7000000476837,650,,0,0,135901,826,649.7000000476837,649.7000000476837,0,133,88.00,13.3277,0.0273,-2.4727,310.98,47.0980,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:50.506Z,16:38:50,2026-07-07 16:38:50,2026-07-07,2026-07-07T21:07:55.807Z,18:07:55,2026-07-07 18:07:55,5345301,5345301,spotlight-prolific
5GBBG4KA,697a64d63d5f3b294005c8a6,2,int,,,900,1,9,9, minutes ,No,1,1,9,1,0,799,799.2999999523163,799.2999999523163,799,,0,0,135901,915,799.2999999523163,799.2999999523163,0,132,89.00,11.7746,7.4308,2.9308,399.98,52.9166,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:50.506Z,16:38:50,2026-07-07 16:38:50,2026-07-07,2026-07-07T21:07:55.807Z,18:07:55,2026-07-07 18:07:55,5345301,5345301,spotlight-prolific
5GBBG4KA,697a64d63d5f3b294005c8a6,2,int,,,900,1,10,10,,No,1,,,0,1,,,,,,,,135901,,,,,,,,,,,,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:50.506Z,16:38:50,2026-07-07 16:38:50,2026-07-07,2026-07-07T21:07:55.807Z,18:07:55,2026-07-07 18:07:55,5345301,5345301,spotlight-prolific
