participant_id,SONAId,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,text_presentation_order,word_index,WordIndex,word,response,response_correct,line_number,position_in_line,click_count,skipped,IA_FIRST_RUN_DWELL_TIME,IA_DWELL_TIME,IA_FIRST_FIXATION_DURATION,go_past_time_ms,Wilcox go past,IA_REGRESSION_IN,IA_REGRESSION_OUT,text_total_viewing_time_ms,first_click_x,first_click_duration_ms,total_duration_ms,next_click_regression,first_click_y,x_distance_from_previous_click_px,x_distance_from_previous_click_chars,first_click_x_from_word_left_chars,first_click_x_from_word_center_chars,first_click_x_from_line_start_px,first_click_x_from_line_start_chars,device,hand,experiment_date,experiment_start_date,experiment_start_time,experiment_start_clock_time,experiment_start_time_local,experiment_end_date,experiment_end_time,experiment_end_clock_time,experiment_end_time_local,experiment_duration,experiment_duration_ms,experiment
72HC2R5P,6984d0c88553454852991ed8,2,int,,,900,1,1,1, The ,Yes,0,1,1,3,0,748,1798,748.0999999940395,748,747,1,0,39945,624,748.0999999940395,1798,0,127,,,0.2811,-2.2189,2.23,0.2811,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:31.069Z,16:38:31,2026-07-07 16:38:31,2026-07-07,2026-07-07T20:22:21.774Z,17:22:21,2026-07-07 17:22:21,2630705,2630705,spotlight-prolific
72HC2R5P,6984d0c88553454852991ed8,2,int,,,900,1,2,2, coastal ,Yes,0,1,2,5,0,338,1331.800000011921,338.10000002384186,338,349,1,1,39945,663,338.10000002384186,1331.800000011921,0,135,39.00,5.6570,0.2312,-4.2688,41.23,5.9802,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:31.069Z,16:38:31,2026-07-07 16:38:31,2026-07-07,2026-07-07T20:22:21.774Z,17:22:21,2026-07-07 17:22:21,2630705,2630705,spotlight-prolific
72HC2R5P,6984d0c88553454852991ed8,2,int,,,900,1,3,3, tram ,Yes,0,1,3,3,0,667,4537.299999982119,667.3999999761581,667,652,0,1,39945,724,667.3999999761581,4537.299999982119,0,139,61.00,8.9234,0.0800,-2.9200,102.23,14.9545,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:31.069Z,16:38:31,2026-07-07 16:38:31,2026-07-07,2026-07-07T20:22:21.774Z,17:22:21,2026-07-07 17:22:21,2630705,2630705,spotlight-prolific
72HC2R5P,6984d0c88553454852991ed8,2,int,,,900,1,4,4, arrived ,Yes,0,1,4,3,0,359,965.2999999821186,359.40000000596046,359,350,0,0,39945,766,359.40000000596046,965.2999999821186,0,144,42.00,6.2967,0.2296,-4.2704,144.23,21.6230,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:31.069Z,16:38:31,2026-07-07 16:38:31,2026-07-07,2026-07-07T20:22:21.774Z,17:22:21,2026-07-07 17:22:21,2630705,2630705,spotlight-prolific
72HC2R5P,6984d0c88553454852991ed8,2,int,,,900,1,5,5, at ,Yes,0,1,5,1,0,264,264.40000000596046,264.40000000596046,264,,0,0,39945,825,264.40000000596046,264.40000000596046,0,128,60.00,11.9906,0.0999,-1.9001,203.23,40.6139,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:31.069Z,16:38:31,2026-07-07 16:38:31,2026-07-07,2026-07-07T20:22:21.774Z,17:22:21,2026-07-07 17:22:21,2630705,2630705,spotlight-prolific
72HC2R5P,6984d0c88553454852991ed8,2,int,,,900,1,6,6, the ,Yes,0,1,6,2,0,173,545.7000000178814,173.30000001192093,546,2395,0,1,39945,845,173.30000001192093,545.7000000178814,0,139,79.00,13.1530,0.0806,-2.4194,223.23,37.1660,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:31.069Z,16:38:31,2026-07-07 16:38:31,2026-07-07,2026-07-07T20:22:21.774Z,17:22:21,2026-07-07 17:22:21,2630705,2630705,spotlight-prolific
72HC2R5P,6984d0c88553454852991ed8,2,int,,,900,1,7,7, station ,Yes,0,1,7,1,0,271,271.19999998807907,271.19999998807907,271,251,0,0,39945,876,271.19999998807907,271.19999998807907,0,130,31.00,4.8065,0.2253,-4.2747,254.23,39.4173,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:31.069Z,16:38:31,2026-07-07 16:38:31,2026-07-07,2026-07-07T20:22:21.774Z,17:22:21,2026-07-07 17:22:21,2630705,2630705,spotlight-prolific
72HC2R5P,6984d0c88553454852991ed8,2,int,,,900,1,8,8, two ,Yes,0,1,8,1,0,351,351.09999999403954,351.09999999403954,351,350,0,0,39945,933,351.09999999403954,351.09999999403954,0,131,57.00,8.6323,0.0615,-2.4385,311.23,47.1335,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:31.069Z,16:38:31,2026-07-07 16:38:31,2026-07-07,2026-07-07T20:22:21.774Z,17:22:21,2026-07-07 17:22:21,2630705,2630705,spotlight-prolific
72HC2R5P,6984d0c88553454852991ed8,2,int,,,900,1,9,9, minutes ,Yes,0,1,9,2,0,242,505.60000002384186,241.80000001192093,242,250,0,0,39945,966,241.80000001192093,505.60000002384186,0,131,33.00,4.3656,0.0517,-4.4483,344.23,45.5387,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:31.069Z,16:38:31,2026-07-07 16:38:31,2026-07-07,2026-07-07T20:22:21.774Z,17:22:21,2026-07-07 17:22:21,2630705,2630705,spotlight-prolific
72HC2R5P,6984d0c88553454852991ed8,2,int,,,900,1,10,10, early. ,Yes,0,1,10,2,0,590,833.5999999940395,590.0999999940395,590,602,0,0,39945,1034,590.0999999940395,833.5999999940395,0,136,68.00,11.4076,0.0603,-3.9397,412.23,69.1549,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:31.069Z,16:38:31,2026-07-07 16:38:31,2026-07-07,2026-07-07T20:22:21.774Z,17:22:21,2026-07-07 17:22:21,2630705,2630705,spotlight-prolific
72HC2R5P,6984d0c88553454852991ed8,2,int,,,900,1,11,11, Commuters ,Yes,0,1,11,2,0,716,1181.1000000238419,716.3000000119209,716,751,0,0,39945,1122,716.3000000119209,1181.1000000238419,0,153,88.00,9.8760,4.5645,-0.9355,500.23,56.1391,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:31.069Z,16:38:31,2026-07-07 16:38:31,2026-07-07,2026-07-07T20:22:21.774Z,17:22:21,2026-07-07 17:22:21,2630705,2630705,spotlight-prolific
72HC2R5P,6984d0c88553454852991ed8,2,int,,,900,1,12,12, stepped ,Yes,0,1,12,2,0,277,620.0999999642372,277.39999997615814,277,249,0,0,39945,1182,277.39999997615814,620.0999999642372,0,142,60.00,7.8190,0.3462,-4.1538,560.23,73.0071,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:31.069Z,16:38:31,2026-07-07 16:38:31,2026-07-07,2026-07-07T20:22:21.774Z,17:22:21,2026-07-07 17:22:21,2630705,2630705,spotlight-prolific
72HC2R5P,6984d0c88553454852991ed8,2,int,,,900,1,13,13, into ,Yes,0,1,13,1,0,300,299.5,299.5,300,300,0,0,39945,1250,299.5,299.5,0,142,68.00,12.5022,0.2930,-2.7070,628.23,115.5030,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:31.069Z,16:38:31,2026-07-07 16:38:31,2026-07-07,2026-07-07T20:22:21.774Z,17:22:21,2026-07-07 17:22:21,2630705,2630705,spotlight-prolific
72HC2R5P,6984d0c88553454852991ed8,2,int,,,900,1,14,14, the ,Yes,0,2,1,1,0,451,450.90000000596046,450.90000000596046,451,,0,0,39945,653,450.90000000596046,450.90000000596046,0,170,-527.00,-78.3425,4.6423,2.1423,31.23,4.6423,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:31.069Z,16:38:31,2026-07-07 16:38:31,2026-07-07,2026-07-07T20:22:21.774Z,17:22:21,2026-07-07 17:22:21,2630705,2630705,spotlight-prolific
72HC2R5P,6984d0c88553454852991ed8,2,int,,,900,1,15,15, fog ,Yes,0,2,2,2,0,269,436,269.30000001192093,269,302,1,0,39945,659,269.30000001192093,436,0,176,-591.00,-98.3975,0.5983,-1.9017,37.23,6.1982,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:31.069Z,16:38:31,2026-07-07 16:38:31,2026-07-07,2026-07-07T20:22:21.774Z,17:22:21,2026-07-07 17:22:21,2630705,2630705,spotlight-prolific
72HC2R5P,6984d0c88553454852991ed8,2,int,,,900,1,16,16, with ,Yes,0,2,3,3,0,519,1739.2000000178814,217.40000000596046,519,497,0,1,39945,687,217.40000000596046,1739.2000000178814,0,177,28.00,4.5386,0.2533,-2.7467,65.23,10.5731,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T19:38:31.069Z,16:38:31,2026-07-07 16:38:31,2026-07-07,2026-07-07T20:22:21.774Z,17:22:21,2026-07-07 17:22:21,2630705,2630705,spotlight-prolific
