responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
85241,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,7,once,once,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
85241,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,8,edge,edge,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
85241,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,9,mean,mean,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
85241,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,10,with,with,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
85241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
191910,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,11,giving,giving,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
191910,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,12,to eating,to eating,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
191910,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,13,No matter how,No matter how,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
191911,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,14,that,that,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
191911,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,15,ordered,ordered,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
191911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
107231,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,16,about,about,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
107231,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,17,almost,almost,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
107231,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,18,unfasten,unfasten,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
107231,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,19,opportunity,opportunity,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
107231,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,20,little,little,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
107231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
105786,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,21,explained,explained,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
105786,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,22,sides,sides,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
105786,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,23,highly,highly,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
105786,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,24,retrace,retrace,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
105786,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,25,vicinity,vicinity,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
105790,,,,,spotlight_PROLIFIC,cambridge_general_english_summary,,,,,,,,,,,,,,,,,,,,,,,,25,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
105799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
1414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,373,95,1000322,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,373,95,1000363.1000000089,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,373,95,1000411.200000003,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,373,95,1000462.900000006,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,373,95,1000519.5,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,373,95,1000568.5,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,365,85,1000612.200000003,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,371,91,1000661.900000006,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,378,99,1000711.900000006,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,395,112,1000761.8000000119,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,412,128,1000811.6000000089,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,459,169,1000861.900000006,151.16250610351562,433.2124938964844,171.16250610351562,463.23749351501465,2,1,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,14, the ,432,149,,141.16250228881836,429.6099937438965,181.1625099182129,463.23750591278076,2,1,hover,33.6000000089407,33.6000000089407,0.8739869339278167,0.6959373100400333,19,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,15, fog ,478,180,,141.16250228881836,463.23750591278076,181.1625099182129,493.2625150680542,2,2,hover,16.5,16.5,0.49167325847847176,0.9709372575879559,19,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,521,196,1000911.900000006,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,521,196,1000960.6000000089,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,651,194,1001011.8000000119,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,656,192,1001066,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,653,187,1001111.700000003,,,,,,,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,19, raised. ,630,175,1001161.900000006,151.16250610351562,627.3250122070312,171.16250610351562,681.3625144958496,2,6,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,19, raised. ,643,181,,141.16250228881836,627.3250007629395,181.1625099182129,684.9650146484375,2,6,hover,33.29999999701977,33.29999999701977,0.04640871951166483,0.8459372814298093,19,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,18, collars ,575,159,1001212,151.16250610351562,570.2999877929688,171.16250610351562,627.3249893188477,2,5,,,,,,,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,18, collars ,613,171,,141.16250228881836,570.3000068664551,181.1625099182129,627.3250007629395,2,5,hover,49.80000001192093,49.80000001192093,0.08241987964219105,0.44593735772374005,19,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,17, their ,546,152,,141.16250228881836,530.2750186920166,181.1625099182129,570.3000068664551,2,4,hover,16.899999991059303,16.899999991059303,0.392879099412851,0.2709373911023348,19,,,,,,,,,,2026-07-13T18:56:59.825Z,,2026-07-13,2026-07-13,14:56:59,2026-07-13 14:56:59,2026-07-13T19:49:50.150Z,3170325,,,,,,2026-07-13,15:49:50,2026-07-13 15:49:50,3170325
