responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
21876,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,6,so,so,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
21876,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,7,once,once,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
21876,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,8,edge,edge,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
21876,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,9,mean,mean,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
21876,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,10,with,with,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
21876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
48005,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,11,giving,giving,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
48005,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,12,to eating,to eating,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
48005,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,13,No matter how,No matter how,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
48005,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,14,since,that,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
48005,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,15,ordered,ordered,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
48005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
49726,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,16,about,about,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
49726,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,17,almost,almost,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
49726,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,18,unfasten,unfasten,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
49726,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,19,opportunity,opportunity,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
49726,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,20,little,little,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
49726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
45193,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,21,explained,explained,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
45193,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,22,sides,sides,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
45193,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,23,highly,highly,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
45193,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,24,retrace,retrace,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
45193,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,25,vicinity,vicinity,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
45197,,,,,spotlight_PROLIFIC,cambridge_general_english_summary,,,,,,,,,,,,,,,,,,,,,,,,24,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
45208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,577,127,377491.2000000477,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,566,122,377541.90000009537,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,566,122,377591.7999999523,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,566,122,377641.2999999523,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,566,122,377691.60000014305,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,565,107,377741.5,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,564,107,377791.60000014305,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,564,107,377841.7000000477,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,564,107,377891.60000014305,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,564,107,377941.40000009537,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,564,107,377991.7999999523,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,566,108,378041.90000009537,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,577,111,378091.7999999523,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,589,117,378141.7999999523,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,601,121,378193,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,606,123,378241.2999999523,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,609,125,378291.10000014305,,,,,,,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,624,131,378343,122.265625,625.375,144.265625,658.921875,1,1,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,630,133,378391.90000009537,122.265625,625.375,144.265625,658.921875,1,1,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,1, The ,624,131,,113.265625,622.0203125,153.265625,658.921875,1,1,hover,83,83,0.7040267603844684,0.618359375,19,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,671,142,378442.2999999523,122.265625,658.921875,144.265625,718.203125,1,2,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,688,144,378491.7000000477,122.265625,658.921875,144.265625,718.203125,1,2,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,2, coastal ,663,141,,113.265625,658.921875,153.265625,718.203125,1,2,hover,100.09999990463257,100.09999990463257,0.9122298365840801,0.793359375,19,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,720,145,378542,122.265625,718.203125,144.265625,759.21875,1,3,,,,,,,,,,,,,,,,2026-07-14T19:00:41.344Z,,2026-07-14,2026-07-14,12:00:41,2026-07-14 12:00:41,2026-07-14T19:24:11.618Z,1410274,,,,,,2026-07-14,12:24:11,2026-07-14 12:24:11,1410274
