participant_id,SONAId,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,text_presentation_order,word_index,WordIndex,word,response,response_correct,line_number,position_in_line,click_count,skipped,IA_FIRST_RUN_DWELL_TIME,IA_DWELL_TIME,IA_FIRST_FIXATION_DURATION,go_past_time_ms,Wilcox go past,IA_REGRESSION_IN,IA_REGRESSION_OUT,text_total_viewing_time_ms,first_click_x,first_click_duration_ms,total_duration_ms,next_click_regression,first_click_y,x_distance_from_previous_click_px,x_distance_from_previous_click_chars,first_click_x_from_word_left_chars,first_click_x_from_word_center_chars,first_click_x_from_line_start_px,first_click_x_from_line_start_chars,device,hand,experiment_date,experiment_start_date,experiment_start_time,experiment_start_clock_time,experiment_start_time_local,experiment_end_date,experiment_end_time,experiment_end_clock_time,experiment_end_time_local,experiment_duration,experiment_duration_ms,experiment
7CAU99CL,697a69c128c4d318dcdf9729,2,int,,,900,1,1,1, The ,No,1,1,1,2,0,983,2833.3000000715256,983.4000000357628,983,,1,0,19363,455,983.4000000357628,2833.3000000715256,,141,21.00,2.6497,3.2036,0.7036,25.39,3.2036,Computer Trackpad,Left,2026-08-03,2026-08-03,2026-08-03T16:54:11.138Z,10:54:11,2026-08-03 10:54:11,2026-08-03,2026-08-03T17:29:57.654Z,11:29:57,2026-08-03 11:29:57,2146516,2146516,spotlight-prolific
7CAU99CL,697a69c128c4d318dcdf9729,2,int,,,900,1,2,2, coastal ,No,1,1,2,2,0,233,450.3999999165535,233.29999995231628,233,,1,0,19363,472,233.29999995231628,450.3999999165535,0,113,17.00,2.4662,0.4008,-4.0992,42.39,6.1497,Computer Trackpad,Left,2026-08-03,2026-08-03,2026-08-03T16:54:11.138Z,10:54:11,2026-08-03 10:54:11,2026-08-03,2026-08-03T17:29:57.654Z,11:29:57,2026-08-03 11:29:57,2146516,2146516,spotlight-prolific
7CAU99CL,697a69c128c4d318dcdf9729,2,int,,,900,1,3,3, tram ,No,1,1,3,1,0,333,332.9000000357628,332.9000000357628,333,,0,1,19363,534,332.9000000357628,332.9000000357628,1,116,62.00,9.0704,0.3987,-2.6013,104.39,15.2719,Computer Trackpad,Left,2026-08-03,2026-08-03,2026-08-03T16:54:11.138Z,10:54:11,2026-08-03 10:54:11,2026-08-03,2026-08-03T17:29:57.654Z,11:29:57,2026-08-03 11:29:57,2146516,2146516,spotlight-prolific
7CAU99CL,697a69c128c4d318dcdf9729,2,int,,,900,1,4,4, arrived ,No,1,1,4,1,0,316,316.2999999523163,316.2999999523163,316,,0,0,19363,584,316.2999999523163,316.2999999523163,0,135,58.00,8.6964,1.7561,-2.7439,154.39,23.1489,Computer Trackpad,Left,2026-08-03,2026-08-03,2026-08-03T16:54:11.138Z,10:54:11,2026-08-03 10:54:11,2026-08-03,2026-08-03T17:29:57.654Z,11:29:57,2026-08-03 11:29:57,2146516,2146516,spotlight-prolific
7CAU99CL,697a69c128c4d318dcdf9729,2,int,,,900,1,5,5,,No,1,,,0,1,,,,,,,,19363,,,,,,,,,,,,Computer Trackpad,Left,2026-08-03,2026-08-03,2026-08-03T16:54:11.138Z,10:54:11,2026-08-03 10:54:11,2026-08-03,2026-08-03T17:29:57.654Z,11:29:57,2026-08-03 11:29:57,2146516,2146516,spotlight-prolific
7CAU99CL,697a69c128c4d318dcdf9729,2,int,,,900,1,6,6, the ,No,1,1,6,1,0,550,549.8999999761581,549.8999999761581,550,,0,0,19363,661,549.8999999761581,549.8999999761581,0,141,77.00,12.8227,1.4425,-1.0575,231.39,38.5329,Computer Trackpad,Left,2026-08-03,2026-08-03,2026-08-03T16:54:11.138Z,10:54:11,2026-08-03 10:54:11,2026-08-03,2026-08-03T17:29:57.654Z,11:29:57,2026-08-03 11:29:57,2146516,2146516,spotlight-prolific
7CAU99CL,697a69c128c4d318dcdf9729,2,int,,,900,1,7,7,,No,1,,,0,1,,,,,,,,19363,,,,,,,,,,,,Computer Trackpad,Left,2026-08-03,2026-08-03,2026-08-03T16:54:11.138Z,10:54:11,2026-08-03 10:54:11,2026-08-03,2026-08-03T17:29:57.654Z,11:29:57,2026-08-03 11:29:57,2146516,2146516,spotlight-prolific
7CAU99CL,697a69c128c4d318dcdf9729,2,int,,,900,1,8,8, two ,No,1,1,8,1,0,467,466.5,466.5,467,,0,0,19363,742,466.5,466.5,0,122,81.00,12.2681,0.2423,-2.2577,312.39,47.3139,Computer Trackpad,Left,2026-08-03,2026-08-03,2026-08-03T16:54:11.138Z,10:54:11,2026-08-03 10:54:11,2026-08-03,2026-08-03T17:29:57.654Z,11:29:57,2026-08-03 11:29:57,2146516,2146516,spotlight-prolific
7CAU99CL,697a69c128c4d318dcdf9729,2,int,,,900,1,9,9, minutes ,No,1,1,9,1,0,283,283.39999997615814,283.39999997615814,283,,0,0,19363,779,283.39999997615814,283.39999997615814,0,121,37.00,4.8944,0.7391,-3.7609,349.39,46.2173,Computer Trackpad,Left,2026-08-03,2026-08-03,2026-08-03T16:54:11.138Z,10:54:11,2026-08-03 10:54:11,2026-08-03,2026-08-03T17:29:57.654Z,11:29:57,2026-08-03 11:29:57,2146516,2146516,spotlight-prolific
7CAU99CL,697a69c128c4d318dcdf9729,2,int,,,900,1,10,10, early. ,No,1,1,10,1,0,167,167.19999998807907,167.19999998807907,167,,0,0,19363,844,167.19999998807907,167.19999998807907,0,116,65.00,10.9043,0.4278,-3.5722,414.39,69.5176,Computer Trackpad,Left,2026-08-03,2026-08-03,2026-08-03T16:54:11.138Z,10:54:11,2026-08-03 10:54:11,2026-08-03,2026-08-03T17:29:57.654Z,11:29:57,2026-08-03 11:29:57,2146516,2146516,spotlight-prolific
